ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
237581,variation,CNVS-22X38-SKY-CPT,"Sky Captain Badge Canvas - 22x38"" Stretched Canvas",1,0,visible,,,,,taxable,parent,1,,,0,0,3.2,38,22,1,0,,,380,,,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/sky-captain-badge-22x38-canvas.jpg,,,id:237580,,,,,,2,size,"22x38"" Stretched Canvas",,1,,,,,
237582,simple,PP-11X17-SKL-ALTR,Skull Altar Print,1,0,visible,"&nbsp;
\n
\n<strong>PAPER / GICLEE PRINTS
\n</strong>— Printed on archival glossy paper
\n
\n<strong>SIZE</strong>
\n— 11″ x 17″ in
\n
\n<strong>NOTE</strong>
\n— Dispatched within 3 business days
\n— Shipped with backing board and plastic sleeve
\n<p class=""p1"">Depictions of skulls in ancient eastern iconography serve diverse forms and functions. In Tibetan Buddhism skulls represent the universal quality of emptiness; phenomena we experience is the result of our attaching meaning to experience and lacks any inherent nature in itself. They remind us of the natural, circular progression of life and death.</p>",,,,taxable,,1,4,,0,0,0.25,17,11,0.5,0,,32,45,"Prints > Paper Prints, Prints",,Print Shipping,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/skull-altar-11x17-print.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/skull-altar.jpg",,,,,,,,,244,size,"11x17"" Paper Print, Choose An Option",0,1,,,,,
237584,variable,,Celestial Tiger Canvas,1,0,visible,"&nbsp;
\n
\n<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>NOTE</strong>
\n— All of our products are dispatched within 3 business days
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\nIn Chinese folk tales, tigers kill evil men and protect good men. Tiger charms are used to keep away disease and evil, and babies are given colourfully embroidered tiger shoes for protection. Tiger images frequently decorate children's clothing and tops. The ""Tiger Claw"" (Hu Chao) amulet is believed to ward off sudden fright and give the wearer the courage of the tiger. <span class=""text_exposed_show"">Because the tiger wards off disasters, it is popular as one of the nine gods worshipped at the New Year Festival. Tiger images are painted on the walls of homes and temples to keep away evil spirits. Dragon-Tiger Mountain is the name for the palace of the hereditary head of the Daoist religion, located in the Dragon Tiger Mountains of Jiangxi Province, east of the capital city of Nanchang. Zhang Daoling (Chang Tao-ling), the ""First Master of Heaven"" in the Daoist religion, is depicted riding a tiger and carrying a demon-dispelling sword as he escorts the dead to their final destination. A Daoist legend tells of two brothers who took on the role of protecting human beings by capturing demons and throwing them to tigers.</span>",,,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,Print Shipping,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/celestial-tiger-16x28-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/celestial-tiger.jpg",,,,,,,,,80,size,"11x17"" Paper Print, 16x28"" Stretched Canvas, Choose An Option",0,1,Choose An Option,,,,
237588,variation,CNVS-16X28-CEL-TGR,"Celestial Tiger Canvas - 16x28"" Stretched Canvas",1,0,visible,,,,,taxable,parent,1,,,0,0,1.75,28,16,1,0,,,280,,,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/celestial-tiger-16x28-canvas.jpg,,,id:237584,,,,,,2,size,"16x28"" Stretched Canvas",,1,,,,,
237606,simple,BND-UNI-BLK-SIL,Unicorn Bandana - Black and Silver,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable
\n<span class=""s2"">— <span class=""s3"">Silver ink </span>contains lustrous metallic pigment</span></span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\n<p class=""p1""><span class=""s1"">This design features elegant, flowing design motifs, unicorns and a goddess of good fortune</span></p>",,,,taxable,,1,9,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Unicorn-Bandana-–-Black-and-Silver.png,,,,,,,,,302,,,,,,,,,
237607,variable,,Dryad Canvas,1,0,visible,"&nbsp;
\n
\n<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>NOTE</strong>
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\n<span class=""text_exposed_show"">'</span><span class=""s1"">Just as the ancients danced to call upon the spirits in nature, we too can dance to find the spirits within ourselves that have been long buried and forgotten.' ~ Anna Halpri</span>",,,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,Print Shipping,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/dryad-45x30-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/dryad-30x20-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/dryad.jpg",,,,,,,,,59,size,"11x17"" Paper Print, 30x20"" Stretched Canvas, 45""x30 Stretched Canvas, Choose An Option",0,1,Choose An Option,,,,
237609,variation,CNVS-30X20-DRYD,"Dryad Canvas - 30x20"" Stretched Canvas",1,0,visible,,,,,taxable,parent,1,,,0,0,1.12,30,20,1,0,,,300,,,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/dryad-30x20-canvas.jpg,,,id:237607,,,,,,2,size,"30x20"" Stretched Canvas",,1,,,,,
237610,variable,,Dark Raven Canvas,1,0,visible,"<div id=""id_561ef7a4c0e841440771500"" class=""text_exposed_root text_exposed"">
\n
\n&nbsp;
\n
\n<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>NOTE</strong>
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\nThe Inuit say that Raven was born out of the darkness. He was weak and lost. As he began traveling aimlessly experiencing the world, he realized that he was the Raven Father, Creator of All Life. Once he realized who he was, he gathered up his strength and flew out of the darkness to a new place which he called earth, but he was still alone, so he decided <span class=""text_exposed_show"">to create plants. As he flew around exploring this new world, he came upon a man whom the legend claims was the first of the Inuit people. Raven fed the man and taught the man to respect the world around him. Soon after, a woman came to be and Raven taught the both of them how to cloth themselves, build shelter, and make canoes to travel the water. As the two bred and spawned children, Raven cared for their children and educated them as he had done before.</span>
\n
\n</div>",,,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/raven-45x30-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/raven-30x20-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/raven.jpg",,,,,,,,,68,size,"11x17"" Paper Print, 30x20"" Stretched Canvas, 45x30"" Stretch Canvas, Choose An Option",0,1,Choose An Option,,,,
237619,variable,,Kittyboo Canvas,1,0,visible,"&nbsp;
\n
\n<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>NOTE</strong>
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\nDo you love cute cuddly kittyboos? So much so that it turns your mind in a swirly, colourful soup of rainbows and love?",,,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/kittyboo-18x28-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/kittyboo.jpg",,,,,,,,,250,size,"11x17"" Paper Print, 30x20"" Stretched Canvas, Choose An Option",0,1,Choose An Option,,,,
237621,variation,CNVS-30X20-KTY-BOO,"Kittyboo Canvas - 30x20"" Stretched Canvas",1,0,visible,,,,,taxable,parent,1,,,0,0,1.12,30,20,1,0,,,300,,,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/kittyboo-18x28-canvas.jpg,,,id:237619,,,,,,1,size,"30x20"" Stretched Canvas",,1,,,,,
237622,simple,BND-ARC-BLK-SIL,Arcana Bandana - Black and Silver,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable
\n<span class=""s2"">— </span><span class=""s3"">Silver ink </span>contains lustrous metallic pigment</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\n<p class=""p1""><span class=""s1"">This design features esoteric geometries and alchemical symbols set among spell-binding patterns.</span></p>",,,,taxable,,0,0,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Arcana-Bandana-–-Black-and-Silver.png,,,,,,"FAC-MSK-DIS-FRM-DRK, BND-NAU-PUR-SIL",,,109,,,,,,,,,
237623,simple,BND-ARC-BLK-WHT,Arcana Bandana - Black and White,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\n<p class=""p1""><span class=""s1"">This design features esoteric geometries and alchemical symbols set among spell-binding patterns.</span></p>",,,,taxable,,1,2,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Arcana-Bandana-–-Black-and-White.png,,,,,,"FAC-MSK-DIS-FRM-DRK, BND-NAU-BLK-WHT",,,110,,,,,,,,,
237624,simple,BND-ARC-BLK-PUR,Arcana Bandana - Black and Purple,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\n<p class=""p1""><span class=""s1"">This design features esoteric geometries and alchemical symbols set among spell-binding patterns.</span></p>",,,,taxable,,1,3,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Arcana-Bandana-–-Black-and-Purple.png,,,,,,"id:243392, BND-UNI-BLK-PUR",,,112,,,,,,,,,
237625,simple,BND-ARC-PUR-SIL,Arcana Bandana - Purple and Silver,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable
\n<span class=""s2"">— </span><span class=""s3"">Silver ink </span>contains lustrous metallic pigment</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\n<p class=""p1""><span class=""s1"">This design features esoteric geometries and alchemical symbols set among spell-binding patterns.</span></p>",,,,taxable,,1,8,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Arcana-Bandana-–-Purple-and-Silver.png,,,,,,"BND-NAU-PUR-SIL, id:243392",,,114,,,,,,,,,
237627,simple,BND-ARC-GRY-WHT,Arcana Bandana - Grey and White,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\n<p class=""p1""><span class=""s1"">This design features esoteric geometries and alchemical symbols set among spell-binding patterns.</span></p>",,,,taxable,,1,10,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Arcana-Bandana-–-Grey-and-White.png,,,,,,"OVR-SCF-ETH-VIS, BND-NAU-GRY-WHT",,,120,,,,,,,,,
237636,simple,BND-ARC-WHT-BLK,Arcana Bandana - White and Black,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\n<p class=""p1""><span class=""s1"">This design features esoteric geometries and alchemical symbols set among spell-binding patterns.</span></p>",,,,taxable,,1,6,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Arcana-Bandana-–-White-and-Black.png,,,,,,"FAC-MSK-DIS-FRM-DRK, BND-NAU-WHT-BLK",,,121,,,,,,,,,
237638,variable,,Astral Wolves,1,0,visible,"<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>PAPER / GICLEE PRINTS</strong>
\n— Printed on archival glossy paper
\n
\n<strong>NOTE</strong>
\n— All of our products are dispatched within 3 business days
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\n'Lunar Lupine Spectral Dreamscape
\nSpirit Howl In A Twinkling Night'","[et_pb_section fb_built=""1"" _builder_version=""3.22"" custom_padding=""0px||||false|false""][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||0px||false|false""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_breadcrumb _builder_version=""3.0.47""][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version=""3.0.47""][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure=""1_2,1_2"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||||false|false""][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_images _builder_version=""3.0.47""][/et_pb_wc_images][/et_pb_column][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_title _builder_version=""3.0.47""][/et_pb_wc_title][et_pb_wc_rating _builder_version=""3.0.47""][/et_pb_wc_rating][et_pb_wc_price _builder_version=""3.0.47""][/et_pb_wc_price][et_pb_wc_description _builder_version=""3.0.47""][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version=""3.0.47""][/et_pb_wc_add_to_cart][et_pb_wc_meta _builder_version=""3.0.47""][/et_pb_wc_meta][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_tabs _builder_version=""3.0.47""]					[/et_pb_wc_tabs][et_pb_wc_upsells _builder_version=""3.0.47""][/et_pb_wc_upsells][et_pb_wc_related_products _builder_version=""3.0.47""][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][/et_pb_section][et_pb_section fb_built=""1"" admin_label=""section"" _builder_version=""3.22""][et_pb_row admin_label=""row"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_text admin_label=""Text"" _builder_version=""3.27.4"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat""]				[/et_pb_text][/et_pb_column][/et_pb_row][/et_pb_section]",,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/astral-wolves-45x30-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/astral-wolves-30x20-canvas.jpg",,,,,,,,,62,size,"11x17"" Paper Print, 30x20"" Stretched Canvas, 45""x30 Stretched Canvas, Choose An Option",1,1,Choose An Option,,,,
